shipment_id,order_id,origin_warehouse_id,vehicle_id,shipped_at,expected_arrival,current_eta,status,distance_km
b4bbcf8a-1163-4e36-b5bd-524296110b35,9c5861aa-1811-47cf-bf3b-cc88229982f0,1,4ae1ed34-78dc-44e3-ad52-6fb7364b0bf9,2025-07-17 13:53:12.517062,2025-07-17 15:26:49.047652,2025-07-17 15:11:49.047652,shipped,62.41
0a371a4e-8603-4042-bc08-c550df5bf066,22c2626e-abf4-494c-bbd7-367f989c920f,2,244618d2-3961-405f-bd8d-7d2b5a4ff4e7,2025-09-03 20:31:41.055220,2025-09-03 21:46:34.610574,2025-09-03 21:46:34.610574,delivered,49.93
9b7f9037-39f5-4c66-bb02-b4cf1a0e6c38,6f5e7502-0dee-4a68-a662-7d39825174d0,2,5e7e5b40-fb5c-4c87-b805-6b835771c300,2025-09-06 08:28:11.421856,2025-09-06 10:48:45.801125,2025-09-06 10:48:45.801125,delivered,93.72
5208a71e-47c0-4889-9dba-2ff8c555d528,abe0faaa-a8b7-4713-a6df-27eecd84df22,3,244618d2-3961-405f-bd8d-7d2b5a4ff4e7,2025-07-21 02:40:18.306184,2025-07-21 04:04:05.578999,2025-07-21 04:04:05.578999,delivered,55.86
64b1921d-d5ee-403d-a23e-9f91b1406851,b1a4c0b0-ec21-457a-888b-6a58f51ab9e1,3,27cc89a2-a2bf-4d15-a000-0a4c1b6da42d,2025-08-21 10:30:02.676802,2025-08-21 12:26:28.088862,2025-08-21 12:26:28.088862,delivered,77.62
7bd96000-afa5-4dff-97e1-41d53a67de9e,f481ace1-7dae-4b0d-9219-0af815345adb,2,ee901bea-9249-4132-93c1-df62fc2afce6,2025-07-09 20:40:47.475825,2025-07-09 22:40:35.139175,2025-07-09 22:40:35.139175,delivered,79.86
ef572471-90a6-41d4-8821-0fd388dd83ea,2f4ceef0-c27b-48ce-9cba-df9eafbe0112,3,db0bddec-ff69-466f-ba83-3d6b4e235cfd,2025-08-14 22:56:21.613369,2025-08-14 23:14:24.886302,2025-08-14 23:14:24.886302,delivered,12.04
f65d7d23-1c26-4e5d-82b3-a9fabbfcc676,9350a7c6-9890-49e6-8ffd-bd9690f10271,3,2a1c73b1-b3a4-4beb-a7c6-18eee1729270,2025-09-06 01:39:06.535805,2025-09-06 03:45:54.963685,2025-09-06 03:45:54.963685,delivered,84.54
96255183-64e1-45d9-934c-9a8900ddd104,ba45a34f-3c4d-46d8-a604-3e328658795e,3,0ffceedb-bfef-46ca-86cb-1714f3769a04,2025-09-25 04:40:52.758739,2025-09-25 06:23:05.457205,2025-09-25 06:23:05.457205,delivered,68.14
4d1bc41e-fe7f-4783-8886-4ac4aacb5bcf,f0d948ef-a0bc-4f1b-abd0-fe607c9cd597,1,0a680f38-0932-49ec-af3c-a2d644314f16,2025-08-18 12:26:24.593267,2025-08-18 12:34:46.809998,2025-08-18 12:34:46.809998,delivered,5.58
7616135c-7cea-4c46-9e37-7181d7fc3cc1,d0d882e7-4484-4a18-9eef-b6b6bb99f7ec,1,2a1c73b1-b3a4-4beb-a7c6-18eee1729270,2025-07-24 00:58:22.248833,2025-07-24 02:02:28.133937,2025-07-24 02:02:28.133937,delivered,42.73
8c15b549-f0aa-45cd-84b9-de0e356c281b,902b2a8b-9a17-4c2d-891b-98362fa5d6b3,1,d6d37bde-226c-4df1-8706-66cec2613a1e,2025-07-10 11:45:19.648155,2025-07-10 14:03:14.776050,2025-07-10 14:03:14.776050,delivered,91.95
3afcbc6f-a501-4721-9e28-489c481c9308,d3d95fd9-f42a-426c-b74a-59e9f23f4846,1,5d6a508d-46fc-4e1c-8415-03819de3ea7e,2025-09-11 06:27:36.700080,2025-09-11 06:41:50.190551,2025-09-11 06:41:50.190551,delivered,9.48
d86f72a4-b901-46da-ae69-689f63cfa461,c051520d-ad31-4f8b-8a79-f3cc113e6cdb,1,7f04dfa4-8a8f-431a-a288-71453fc795f4,2025-09-06 15:28:59.918357,2025-09-06 17:22:35.922200,2025-09-06 17:21:35.922200,shipped,75.73
88331ed0-8256-41e1-8e2c-b7ff2e6b0f47,ee8c5f6a-0578-4e55-8d4d-fa5fa1cd980c,2,ce88819f-2726-4092-9f3e-dcbd44267ad7,2025-08-06 07:56:44.229977,2025-08-06 08:48:30.387623,2025-08-06 08:48:30.387623,delivered,34.51
d734de97-4686-420b-bbe1-d3853db00506,5db9aa88-9f91-4b9f-8f27-062ce1f727dd,3,f1c46455-879b-4356-9553-32ec0cd30bf3,2025-09-27 04:50:08.783882,2025-09-27 05:26:53.167354,2025-09-27 05:26:53.167354,delivered,24.49
7bd6f92a-1ce4-43b3-a216-d0d720e004a1,98df6640-126c-412e-9b9a-e5caba72a90d,2,b4b4ff2a-d1b0-40fa-bca4-96131ac61fe8,2025-08-25 07:06:26.084666,2025-08-25 08:21:28.242063,2025-08-25 08:21:28.242063,delivered,50.02
0ce5ef65-1b0c-4183-9b35-c6fbfac027cf,dcf301e0-4e41-4905-9918-7dc72c73aa38,2,4ae1ed34-78dc-44e3-ad52-6fb7364b0bf9,2025-09-11 09:23:15.848040,2025-09-11 10:36:02.457498,2025-09-11 10:36:02.457498,delivered,48.52
af3c24d3-be99-400c-9202-da13f7f2d477,29e975f6-d28e-4479-b961-b96493892bb5,1,bbd42c21-e6c5-4a3c-8c42-9c693522c75d,2025-08-26 01:28:31.188727,2025-08-26 02:47:12.700453,2025-08-26 02:47:12.700453,delivered,52.46
842c3e2c-7fd5-4c97-8342-b650e515583f,d8a078bd-0f0f-44d1-8d89-f30af8369f37,3,5102357c-820f-422c-96ab-80ef0ea4af02,2025-08-15 03:38:22.852224,2025-08-15 03:47:48.134256,2025-08-15 03:47:48.134256,delivered,6.28
0320263d-5f4c-4bcc-a4ca-e87d1eae9ff7,065187d1-4e67-4ef5-b932-774406def4e5,2,a2f6cecd-6174-4f47-b0b2-255162af0ff6,2025-07-16 11:19:59.306844,2025-07-16 11:38:43.015240,2025-07-16 11:38:43.015240,delivered,12.49
e656a68b-fb71-4406-9eaf-59211c9a9dfe,3cfc7241-de64-4907-8633-c431ffc4bf52,3,0a680f38-0932-49ec-af3c-a2d644314f16,2025-07-24 17:28:54.674090,2025-07-24 19:22:12.920830,2025-07-24 19:22:12.920830,delivered,75.54
436efbee-7d75-4a88-999d-6af7e176c76f,be473c5e-27b5-4b51-8e84-58806b8f787e,1,244618d2-3961-405f-bd8d-7d2b5a4ff4e7,2025-08-20 12:18:50.598316,2025-08-20 13:14:27.004945,2025-08-20 13:14:27.004945,delivered,37.07
04af17c6-56a8-4978-9e22-eb6aabea6674,2e49db36-5836-4417-a24c-7b3568adf571,1,99dee64e-3700-4835-9a7e-6c9f45ceba3e,2025-08-30 12:42:02.430898,2025-08-30 13:40:37.121282,2025-08-30 13:12:37.121282,shipped,39.05
7a8f4320-bb9f-4364-a7d2-e26e8ecfb943,7a112f78-4708-4318-ace6-45f2cbbbde41,1,63720448-b0bd-4983-88a2-b993808cf6ee,2025-09-07 16:11:30.539363,2025-09-07 18:17:55.390198,2025-09-07 18:17:55.390198,delivered,84.28
96cdb312-f02a-4b45-ab89-cc2de454f845,0863e89c-c079-4192-82e6-abce740de4cc,2,e345814a-242e-4155-8e2a-ae4e65a94906,2025-08-01 12:45:43.526859,2025-08-01 14:28:22.519315,2025-08-01 14:28:22.519315,delivered,68.43
fed243de-4ef7-4653-95fb-c938d6f76482,7fc3fe6c-fd5a-41e6-ac67-9ca7817512a4,2,db0bddec-ff69-466f-ba83-3d6b4e235cfd,2025-08-28 13:28:28.180293,2025-08-28 14:03:25.637409,2025-08-28 14:03:25.637409,delivered,23.31
452382a5-4260-482a-9fb3-49b9aef01370,8746a7df-8ed7-49ca-a2b2-e24cbe3e89e0,3,e21a0e7e-135e-4343-bf6a-8b942e081d9b,2025-07-03 12:44:44.649320,2025-07-03 13:21:46.590679,2025-07-03 13:21:46.590679,delivered,24.69
00c971fc-8e9e-44c1-b220-f7aed227e330,cbb8e232-cc42-41a3-82dd-4bdc2dfd8772,2,71f494b6-61b7-410c-896c-3bcb3e0dca27,2025-09-23 12:20:18.445426,2025-09-23 14:14:23.335820,2025-09-23 14:14:23.335820,delivered,76.05
6169b1db-c94f-4b42-912d-9adc9d4f9f1c,190932f6-40ab-4748-932c-f79681dc5a9e,2,71f494b6-61b7-410c-896c-3bcb3e0dca27,2025-08-10 13:59:47.039967,2025-08-10 15:22:57.261771,2025-08-10 15:43:57.261771,shipped,55.45
376b38a7-56c9-4105-adaa-48cca3990c0b,c1ae32f1-fb0f-41fc-9087-fb8f1f4a7755,3,ed6b0653-f261-41b0-b581-4ef7af31723d,2025-07-30 08:13:56.845081,2025-07-30 09:49:16.292871,2025-07-30 09:41:16.292871,shipped,63.55
82937ab9-d7cc-4758-9b87-108a681a8795,9e4793a5-87fb-4397-87d9-1f1d83da984f,2,4d576864-5664-4984-9385-27f16c4f9af4,2025-08-02 13:23:24.299251,2025-08-02 13:54:29.324912,2025-08-02 13:54:29.324912,delivered,20.72
b7cee89c-5b7e-47b9-9086-4aacfce20759,07cc1be2-66cb-4f95-81e8-146b30a3a680,3,0a680f38-0932-49ec-af3c-a2d644314f16,2025-07-20 02:58:57.807061,2025-07-20 05:08:25.117707,2025-07-20 05:08:25.117707,delivered,86.3
7800108c-4f62-4b3f-9b28-b38c33967265,495327a7-033b-49c3-a56e-b1d7808a2a28,1,97359822-96be-4858-9ebb-235e9c4d90aa,2025-09-07 03:35:04.304652,2025-09-07 05:07:19.552509,2025-09-07 05:07:19.552509,delivered,61.5
a648ee8c-131e-4798-947d-403220961a78,44b2a550-e254-490c-871c-a56dc3bbd87f,3,501290a0-2454-4c9f-9422-0b7bbb3637c7,2025-08-13 02:50:39.013442,2025-08-13 03:10:10.407490,2025-08-13 03:10:10.407490,delivered,13.02
16ecdc29-310f-4993-b5a1-3ae646a25f50,83dc41b4-070a-4844-9005-4ff2d23c6405,2,e21a0e7e-135e-4343-bf6a-8b942e081d9b,2025-07-29 07:40:53.753806,2025-07-29 08:37:57.940658,2025-07-29 08:42:57.940658,shipped,38.05
7f06a054-36bf-483b-bc56-fd42d6ac4e4e,feab4e07-c688-438c-8cf6-4a0c0c82ece1,3,7a2bec97-c1e4-48af-ade3-1c36ff6083a8,2025-08-22 17:47:34.189730,2025-08-22 18:05:48.171172,2025-08-22 18:05:48.171172,delivered,12.16
a12c9d52-7985-43a9-adb2-2b0f45d14b30,f372333a-3a0d-4f99-8e16-c77d417e72f7,1,e345814a-242e-4155-8e2a-ae4e65a94906,2025-08-23 18:33:55.563014,2025-08-23 20:25:13.698809,2025-08-23 20:25:13.698809,delivered,74.2
85a67929-5a50-49c5-ba53-5fb8340faba0,03eec7f2-3c1b-4e4b-9974-bd062b931956,2,e21a0e7e-135e-4343-bf6a-8b942e081d9b,2025-07-05 17:16:01.145846,2025-07-05 18:06:45.003987,2025-07-05 18:06:45.003987,delivered,33.82
42bd3bf5-a2ca-490e-b65a-2c9985db1d58,70b80977-0e2d-4e8f-9c98-4ddb04a7fbfa,3,4d576864-5664-4984-9385-27f16c4f9af4,2025-09-10 16:22:00.070398,2025-09-10 17:39:29.691601,2025-09-10 17:39:29.691601,delivered,51.66
d0398fbe-0d2a-4dab-8bf2-4154ba8f8048,afdcd340-ac23-4dae-b5ee-54fd1490e111,1,5e7e5b40-fb5c-4c87-b805-6b835771c300,2025-07-29 04:47:38.314667,2025-07-29 06:33:43.762195,2025-07-29 06:33:43.762195,delivered,70.73
7f65a26b-a767-4e60-a6dd-1de9967d6bed,00562c1d-ebf3-4f7b-bd52-d6a8a87eea58,2,244618d2-3961-405f-bd8d-7d2b5a4ff4e7,2025-07-05 10:34:25.852895,2025-07-05 12:43:23.929333,2025-07-05 12:43:23.929333,delivered,85.98
e78896e8-e63e-4ca3-ab2f-c2f8ace7c1ae,b91a1d88-bec3-47a1-9b71-1ac9e044ef1b,2,0a680f38-0932-49ec-af3c-a2d644314f16,2025-07-05 03:55:38.717843,2025-07-05 04:42:38.025665,2025-07-05 04:42:38.025665,delivered,31.33
e41410b1-48c4-424f-be50-5fb03965bbb8,0b1c9b56-8ca4-4415-9017-c2373386cef6,1,7d7acbe1-013a-4f1c-8f24-bb86e2900a8d,2025-08-10 00:18:04.285261,2025-08-10 01:07:31.227656,2025-08-10 01:07:31.227656,delivered,32.97
7836290f-09f1-491c-b489-b44ec501a928,0cccad2f-e107-49d8-b6b5-5b6199dd05fc,2,501290a0-2454-4c9f-9422-0b7bbb3637c7,2025-09-11 22:50:35.736413,2025-09-12 00:56:52.771375,2025-09-12 00:51:52.771375,shipped,84.19
8725df8e-5ab7-43f6-ad7e-8343b13e5e03,4293c2ea-9f70-45ef-8c16-d2e828851a58,2,f9356505-54e7-4a4f-9c6e-ad55a0305563,2025-08-13 17:02:43.284952,2025-08-13 18:12:23.039600,2025-08-13 18:12:23.039600,delivered,46.44
7b10e553-6ecf-4d8e-9682-95af2a81596b,b0c96ee0-43b5-463a-b013-a8df7b0dccbe,3,0ffceedb-bfef-46ca-86cb-1714f3769a04,2025-07-02 21:44:34.331855,2025-07-02 22:52:44.448872,2025-07-02 22:52:44.448872,delivered,45.45
8ef14227-6870-4c1b-8867-e2b5eb8a4171,473c8bbb-3537-47b5-b46f-33b0ac9b6afa,1,bbd42c21-e6c5-4a3c-8c42-9c693522c75d,2025-08-19 22:13:18.478169,2025-08-19 23:43:29.816833,2025-08-19 23:43:29.816833,delivered,60.13
45ef81cc-a36f-4012-86c8-e0ae5572786b,dc298085-f86d-4e50-959d-be2d85aa3be6,1,f9356505-54e7-4a4f-9c6e-ad55a0305563,2025-07-02 04:07:04.817774,2025-07-02 04:34:24.866306,2025-07-02 04:34:24.866306,delivered,18.22
2f8296e5-50b8-41b8-8afc-86b477317678,6bb07795-3f97-4752-8908-dd9bac919f64,3,f9356505-54e7-4a4f-9c6e-ad55a0305563,2025-09-16 22:04:06.215470,2025-09-17 00:03:22.405590,2025-09-17 00:03:22.405590,delivered,79.51
21590255-5d66-4f5d-93b4-e62483ac9b0b,b68c7a3c-c1c7-46b0-9c40-102481c488ed,3,d6d37bde-226c-4df1-8706-66cec2613a1e,2025-08-11 22:15:34.534672,2025-08-11 23:09:10.981702,2025-08-11 23:09:10.981702,delivered,35.74
6e038095-f0a0-425a-a735-45e4126eed46,bcd683c3-b991-4103-9534-0fe442f0626f,2,2a1c73b1-b3a4-4beb-a7c6-18eee1729270,2025-08-31 12:21:48.633792,2025-08-31 13:58:33.884169,2025-08-31 13:58:33.884169,delivered,64.5
e5b4bd5e-2cb6-4521-9022-d2fe1532949d,bc89ac71-0654-48f6-ab94-fa3208b08698,3,a5942f21-4ca6-4dbb-afe7-158157e12fbc,2025-09-10 17:18:06.545099,2025-09-10 19:41:42.685702,2025-09-10 19:41:42.685702,delivered,95.73
0627c2b2-3117-48b1-9101-d5c7badfea8b,2700827a-8b4d-4544-8693-8a912072be45,1,1aae51c9-226b-479f-82dd-322761eae6e0,2025-07-05 10:05:12.468609,2025-07-05 11:13:57.027001,2025-07-05 11:13:57.027001,delivered,45.83
676641fd-d118-4d2a-9efd-931fad0a34d9,d8e379f6-f060-4c23-a5ca-a3c3c8fe82b5,1,ed6faa15-925d-43a1-a11f-4f037dbe3c90,2025-07-14 22:22:16.693090,2025-07-14 23:52:16.725694,2025-07-14 23:52:16.725694,delivered,60.0
a4bf0961-8083-4efb-943d-09374639b001,d4a6fff8-f1f4-46ee-b205-3a8160b662de,1,d6d37bde-226c-4df1-8706-66cec2613a1e,2025-08-18 21:19:16.287675,2025-08-18 22:20:12.274179,2025-08-18 22:20:12.274179,delivered,40.62
9783a9e2-7ab5-4d20-99f8-c10ac30aca51,c18a0e09-547b-46c3-b412-bccd5c1fcaff,3,2a1c73b1-b3a4-4beb-a7c6-18eee1729270,2025-07-10 01:02:37.839638,2025-07-10 02:07:31.715204,2025-07-10 02:07:31.715204,delivered,43.27
237e96e0-625a-4907-a33f-1cc04ed04ed3,49a15fb5-ef71-408f-bddc-1ed08f7b692f,3,ed6b0653-f261-41b0-b581-4ef7af31723d,2025-08-20 23:13:22.709897,2025-08-20 23:37:07.639343,2025-08-20 23:37:07.639343,delivered,15.83
ef333945-369f-4e90-856b-4149edd0d1f2,68b3e38b-bea3-41c5-9c60-602ea3ab1f60,1,0a680f38-0932-49ec-af3c-a2d644314f16,2025-07-27 07:12:35.674345,2025-07-27 07:27:37.448405,2025-07-27 07:27:37.448405,delivered,10.02
847abb80-4d72-4901-9ac7-f10e584b38d1,39d3fd46-9b23-4019-be05-42b641298382,3,244618d2-3961-405f-bd8d-7d2b5a4ff4e7,2025-09-21 09:57:44.762705,2025-09-21 11:34:16.782939,2025-09-21 11:34:16.782939,delivered,64.36
904c5467-0ffa-4af8-bb2b-eedcac945367,b55ac711-7217-4021-8280-2b733adeb043,3,71f494b6-61b7-410c-896c-3bcb3e0dca27,2025-09-21 04:01:50.250806,2025-09-21 05:56:24.733513,2025-09-21 05:56:24.733513,delivered,76.38
bc37e3ae-76ce-468a-a678-65e0410ecc90,e458493f-9af3-4c23-b5cb-c9918b6c2aff,1,75d1840b-b656-4743-8915-3275e9c54317,2025-09-05 08:40:31.638957,2025-09-05 10:49:59.931416,2025-09-05 10:49:59.931416,delivered,86.31
4612756c-fe33-47bb-a57e-020cfe12351c,0bc0e0a1-9344-46f3-8471-406fa4114d18,1,ce88819f-2726-4092-9f3e-dcbd44267ad7,2025-09-05 05:25:21.266100,2025-09-05 06:11:41.560336,2025-09-05 06:11:41.560336,delivered,30.89
ab648a15-2b93-4892-a9c6-e2fdb44a6431,c0cc162b-1508-464f-8f48-59cd6a1c413f,3,b4b4ff2a-d1b0-40fa-bca4-96131ac61fe8,2025-08-10 07:21:57.150747,2025-08-10 08:06:42.369820,2025-08-10 07:49:42.369820,shipped,29.84
64f0ef88-5910-45f8-8b05-b4c2790c11f8,0208ae70-a14b-4d39-b40d-4944fb464c9f,1,cca50ed8-0f70-4af4-a10e-b38bdea81c9f,2025-08-30 03:34:37.918615,2025-08-30 03:58:20.388177,2025-08-30 04:07:20.388177,shipped,15.81
67926859-a126-4d80-8ff6-581650898fd3,e3120fee-9686-4574-852a-4db12e5b16a9,1,4ae1ed34-78dc-44e3-ad52-6fb7364b0bf9,2025-09-20 18:06:12.073532,2025-09-20 19:17:36.884872,2025-09-20 19:17:36.884872,delivered,47.61
de99eae7-3a6b-477b-991c-c7f717c83e7b,f2f3cbc7-5a2d-4cdc-a059-1b66fb370555,3,a5942f21-4ca6-4dbb-afe7-158157e12fbc,2025-09-28 12:36:10.549599,2025-09-28 15:00:55.865893,2025-09-28 15:10:55.865893,shipped,96.5
29853c5a-5c6a-4270-8227-f2acda3017e9,5ac71a93-dd0b-42c8-b9ae-d1da7e1733be,3,cca50ed8-0f70-4af4-a10e-b38bdea81c9f,2025-09-25 04:21:03.138083,2025-09-25 06:06:38.008150,2025-09-25 06:06:38.008150,delivered,70.39
247872ab-305d-46f2-ba60-7a5c820b2539,eb9e2385-cd39-4a72-96a5-1da4195dc56d,3,f9356505-54e7-4a4f-9c6e-ad55a0305563,2025-08-13 00:12:38.453684,2025-08-13 02:04:12.657953,2025-08-13 02:04:12.657953,delivered,74.38
3de8c163-f0c9-4b49-8273-7ada0ef31729,5578df80-488a-43ce-b486-576dd33dd38b,3,755fba54-0d76-4258-849d-42cbde125bb0,2025-08-14 15:30:15.571666,2025-08-14 17:01:54.944920,2025-08-14 17:01:54.944920,delivered,61.1
1623ed13-f75d-4e29-904c-4f554fc140ec,108f4d91-3753-4105-8259-fa881a35db51,2,854238b9-9eb8-4f15-b384-f384a874c8aa,2025-07-13 02:09:01.440119,2025-07-13 04:03:36.638828,2025-07-13 04:03:36.638828,delivered,76.39
c6f48c5d-6306-43e2-8bde-3903c8963dc3,5560b4d7-ac7f-43ea-93ac-6e1126cc75dd,3,f1c46455-879b-4356-9553-32ec0cd30bf3,2025-09-02 02:07:32.660565,2025-09-02 04:08:14.726607,2025-09-02 04:08:14.726607,delivered,80.47
3520532d-6b64-488f-8c40-0ccbe3e17091,a78b54a9-07e2-4504-9deb-2fe9b5d679be,2,27cc89a2-a2bf-4d15-a000-0a4c1b6da42d,2025-07-23 18:07:54.379082,2025-07-23 19:44:01.943311,2025-07-23 19:44:01.943311,delivered,64.08
d1cbe73a-757d-4118-a9c2-e16843b11cd3,92065b8b-24fc-4664-8481-c4fd90cd74c7,1,99dee64e-3700-4835-9a7e-6c9f45ceba3e,2025-09-14 02:28:55.761429,2025-09-14 03:41:29.315043,2025-09-14 03:41:29.315043,delivered,48.37
38fefda0-e6a9-4df5-827e-cf987fce3eb2,777e1d8d-3201-4adb-a4e4-8d552838f26c,1,501290a0-2454-4c9f-9422-0b7bbb3637c7,2025-08-16 21:40:15.674037,2025-08-16 22:55:39.308219,2025-08-16 22:55:39.308219,delivered,50.26
7721d1a0-ed6d-41e4-9d5f-130c00601e85,27939329-e6ee-45a9-96ec-fea012adcbc1,1,bbd42c21-e6c5-4a3c-8c42-9c693522c75d,2025-07-02 16:03:07.867691,2025-07-02 16:20:00.095879,2025-07-02 16:21:00.095879,shipped,11.25
01fde722-de49-4d23-b58d-6a2332cc178a,a2411c2a-ff37-4da6-b880-f042f2a5ebf0,2,e575a9a0-15f9-4924-b15e-639cfd94fa1c,2025-09-07 05:14:18.484626,2025-09-07 07:15:11.598845,2025-09-07 07:15:11.598845,delivered,80.59
a0fcbd4f-1549-4125-b0ef-121eb9d47ce2,e515517e-7c7f-42d0-8916-0a571d73b4cd,1,7d7acbe1-013a-4f1c-8f24-bb86e2900a8d,2025-07-25 03:07:43.883718,2025-07-25 05:15:39.080249,2025-07-25 05:15:39.080249,delivered,85.28
f29abb3b-dcc1-4db6-a468-8ec042d96c00,a858fb0d-9bf8-4044-a464-2b7130c2bfee,3,1aae51c9-226b-479f-82dd-322761eae6e0,2025-09-15 08:14:21.085037,2025-09-15 10:20:36.553520,2025-09-15 10:20:36.553520,delivered,84.17
e8834cb9-bd35-4e3f-a72b-0665bb9db9d4,20ba1c8d-b7e4-4958-bd1b-a6c428b62f09,2,d6d37bde-226c-4df1-8706-66cec2613a1e,2025-08-04 23:03:14.613183,2025-08-04 23:14:22.956905,2025-08-04 23:14:22.956905,delivered,7.43
2aa38fca-0934-479e-8318-60b4fbd381bb,ceac700f-08b1-4937-a1a0-44ff133f4d1d,1,75d1840b-b656-4743-8915-3275e9c54317,2025-07-26 13:44:49.854052,2025-07-26 15:18:34.360785,2025-07-26 15:18:34.360785,delivered,62.49
f30b2c23-2734-4484-850e-64a7db082b12,bcc33d0a-fe72-4af9-bf80-9d2836debea5,1,2a1c73b1-b3a4-4beb-a7c6-18eee1729270,2025-08-07 21:15:03.025010,2025-08-07 23:01:33.460062,2025-08-07 23:01:33.460062,delivered,71.0
ab862054-c7ff-446a-a287-91e1c1b408eb,7ab28d45-7a71-428a-9ff1-1d62072756a7,1,a2f6cecd-6174-4f47-b0b2-255162af0ff6,2025-07-27 05:58:45.403604,2025-07-27 08:26:03.501178,2025-07-27 08:01:03.501178,shipped,98.2
ad3c4d5d-01dc-4bcc-b493-2bb7bccbf207,a695c28f-f1d2-46d4-9e16-6aae6a581c4e,2,a2f6cecd-6174-4f47-b0b2-255162af0ff6,2025-07-03 06:47:26.277976,2025-07-03 07:04:35.125229,2025-07-03 07:04:35.125229,delivered,11.43
419a85c2-f945-4fe3-9da8-634e032e5bb1,818f68e4-01bf-4f5f-90d8-f92deb8a6788,2,4ae1ed34-78dc-44e3-ad52-6fb7364b0bf9,2025-08-18 20:10:48.200852,2025-08-18 21:55:33.778587,2025-08-18 22:03:33.778587,shipped,69.84
e55379ed-aa46-40f3-bea0-5e7a0050fe16,1fbed481-76ed-48c6-8388-8688af65a637,2,f9356505-54e7-4a4f-9c6e-ad55a0305563,2025-08-24 23:27:26.779525,2025-08-25 01:05:21.560675,2025-08-25 01:05:21.560675,delivered,65.28
76320376-e2df-4619-93e3-26128a40969c,8c795538-eb64-4102-ba9b-14eab98009fa,3,48ed169f-12d4-4b9c-9018-c1c5d91cbe5d,2025-07-17 16:54:17.244464,2025-07-17 17:32:27.618310,2025-07-17 17:32:27.618310,delivered,25.45
a9dacf3d-433c-4a94-9a6f-ae8d3ecc18b0,1827b6a8-fd8e-4f22-bbe1-d06b536785f4,2,1f4e0b86-b4a0-4cfd-a2b7-16612cb8e272,2025-09-08 19:06:11.226747,2025-09-08 19:24:06.775694,2025-09-08 19:24:06.775694,delivered,11.95
f54929e4-b4e2-4da3-88f3-2cd8da15ebef,20af2511-e176-42c8-a388-6ea5f6342673,1,01bfaf9d-3462-404b-bd89-67dae121d09f,2025-07-23 05:35:07.295354,2025-07-23 06:26:04.904547,2025-07-23 06:48:04.904547,shipped,33.97
c16c5bdd-bde7-42d8-8eb7-7bd7bf1792c1,d81b24db-1cdb-41e8-a249-4436d90e36fe,2,212d0545-9ef3-484f-8734-adffbee56141,2025-07-30 19:16:17.131204,2025-07-30 20:03:58.566882,2025-07-30 20:03:58.566882,delivered,31.79
e8bb90b2-f4db-43ff-8fa9-fe34d7536120,b792a70a-133b-4493-aab9-3e8e0cbbadbc,1,4ae1ed34-78dc-44e3-ad52-6fb7364b0bf9,2025-08-23 10:28:15.685128,2025-08-23 11:40:26.366400,2025-08-23 11:19:26.366400,shipped,48.12
dee5301c-b0e8-4d59-b2bf-aba4ba6e5cbd,aa6e959b-b566-4095-bb03-937d9c58af54,2,a5942f21-4ca6-4dbb-afe7-158157e12fbc,2025-09-26 09:14:26.970791,2025-09-26 09:21:58.031217,2025-09-26 09:21:58.031217,delivered,5.01
ca13d0e3-aa99-49be-bfa3-7e6edf586e4a,78b486c4-1f69-4b28-a568-d525ca9613e1,2,7a2bec97-c1e4-48af-ade3-1c36ff6083a8,2025-09-03 13:51:54.387657,2025-09-03 16:00:17.548577,2025-09-03 16:00:17.548577,delivered,85.59
6010f0a1-bbd6-4c6f-a033-b87789f0f6a1,1d5e2f7c-5b39-4348-8c94-9c6cab09eb08,1,244618d2-3961-405f-bd8d-7d2b5a4ff4e7,2025-08-22 00:13:02.258561,2025-08-22 00:50:46.325497,2025-08-22 00:50:46.325497,delivered,25.16
7cadce46-b2db-48b9-95cb-bf41d5bfc6f7,636472f9-4fd3-421d-ba84-6cd8d1381789,3,ed6faa15-925d-43a1-a11f-4f037dbe3c90,2025-07-20 20:29:23.358081,2025-07-20 20:58:16.107148,2025-07-20 20:36:16.107148,shipped,19.25
a7f696f6-f43e-4f6f-b2dc-ec610225e102,6a78383f-2a5d-469f-ab87-1378f1332b43,3,4ae1ed34-78dc-44e3-ad52-6fb7364b0bf9,2025-07-01 13:49:15.675476,2025-07-01 14:26:45.269104,2025-07-01 14:51:45.269104,shipped,25.0
65c5dc65-5c19-4b63-b42b-e8dceb451034,0368cab5-728f-4870-9112-b63bdb0965df,1,cca50ed8-0f70-4af4-a10e-b38bdea81c9f,2025-09-10 15:37:26.477336,2025-09-10 16:52:56.766541,2025-09-10 16:29:56.766541,shipped,50.34
5428ec34-2fcd-4b1a-97dc-604023cd0195,40a5727d-f7b2-42f2-a947-52d5e44abd89,1,f9356505-54e7-4a4f-9c6e-ad55a0305563,2025-07-14 19:39:56.800094,2025-07-14 20:32:40.772484,2025-07-14 20:46:40.772484,shipped,35.16
0434e33c-9bb3-40ec-bf4b-131a2bd4537a,142eeec1-b394-4bd4-8cba-38e8025d1ff5,1,bbd42c21-e6c5-4a3c-8c42-9c693522c75d,2025-09-01 10:36:15.307445,2025-09-01 12:26:44.521308,2025-09-01 12:26:44.521308,delivered,73.66
